objectID,Title,ArtistName,Department,TimePeriod,Height,Width,H/W Ratio,Color,Region Detailed,Region Broad,Country
436833,Red Sunset on the Dnieper,Arkhip Ivanovich Kuindzhi,European Paintings,1905–8,3811,2764,1.3787988422575976,RGB,Russian,Russia,Russia
436834,Portrait of a Young Man; (reverse) Girl Making a Garland,Hans Süss von Kulmbach,European Paintings,ca. 1508,3096,3802,0.814308258811152,RGB,German,Germany,Germany
436835,The Ascension of Christ,Hans Süss von Kulmbach,European Paintings,1513,2528,4000,0.632,RGB,German,Germany,Germany
436836,Allegory of Music,Laurent de La Hyre,European Paintings,1649,3805,2804,1.3569900142653353,RGB,French,France,France
436837,Allegory of Winter,Jacques de La Joue the Younger,European Paintings,Unavailable,3901,3670,1.0629427792915531,RGB,French,France,France
436838,The Fortune-Teller,Georges de La Tour,European Paintings,probably 1630s,3970,3283,1.209259823332318,RGB,French,France,France
436839,The Penitent Magdalen,Georges de La Tour,European Paintings,ca. 1640,2611,3722,0.7015045674368618,RGB,French,France,France
436840,"Self-Portrait with Two Pupils, Marie Gabrielle Capet (1761–1818) and Marie Marguerite Carreaux de Rosemond (died 1788)",Adélaïde Labille-Guiard,European Paintings,1785,2884,3894,0.7406266050333847,RGB,French,France,France
436843,Apollo and Aurora,Gerard de Lairesse,European Paintings,1671,3491,3673,0.9504492240675196,RGB,Dutch,Netherlands,Netherlands
436845,"Copy after Rubens's ""Wolf and Fox Hunt""",Sir Edwin Henry Landseer,European Paintings,ca. 1824–26,3911,2628,1.4882039573820396,RGB,British,Britain,Britain
436846,Portrait of a Woman and an Enslaved Servant,Nicolas de Largillierre (or Largillière),European Paintings,1696,2982,3877,0.7691514057260769,RGB,French,France,France
436847,André François Alloys de Theys d'Herculais (1692–1779),Nicolas de Largillierre (or Largillière),European Paintings,1727,1462,1895,0.7715039577836411,RGB,French,France,France
436849,The Village of La Celle-sous-Moret,Eugène Lavieille,European Paintings,Unavailable,3974,2371,1.6760860396457191,RGB,French,France,France
436850,"The Calmady Children (Emily, 1818–?1906, and Laura Anne, 1820–1894)",Sir Thomas Lawrence,European Paintings,1823,3772,3833,0.984085572658492,RGB,British,Britain,Britain
436851,"Elizabeth Farren (born about 1759, died 1829), Later Countess of Derby",Sir Thomas Lawrence,European Paintings,1790,2377,3875,0.6134193548387097,RGB,British,Britain,Britain
436852,John Julius Angerstein (1736–1823),Sir Thomas Lawrence,European Paintings,Unavailable,3047,3869,0.7875420005169295,RGB,British,Britain,Britain
436853,Lady Maria Conyngham (died 1843),Sir Thomas Lawrence,European Paintings,ca. 1824–25,3037,3863,0.786176546725343,RGB,British,Britain,Britain
436858,The Rape of Tamar,Eustache Le Sueur,European Paintings,probably ca. 1640,3163,3704,0.8539416846652268,RGB,French,France,France
436861,A Masked Ball in Bohemia,Andreas Altomonte,European Paintings,ca. 1748,3915,1964,1.9933808553971488,RGB,Austrian,Austria,Austria
436863,General Garibaldi's Residence at Caprera,Frederick Richard Lee,European Paintings,1865,3811,2381,1.6005879882402352,RGB,British,Britain,Britain
436866,Graziella,Jules-Joseph Lefebvre,European Paintings,1878,2092,3722,0.5620634067705534,RGB,French,France,France
436868,Lucia,"Frederic, Lord Leighton",European Paintings,possibly late 1870s,2891,3872,0.7466425619834711,RGB,British,Britain,Britain
436870,Choosing the Dinner,Alexandre-Louis Leloir,European Paintings,1872,3447,2447,1.4086636697997548,RGB,French,France,France
436871,"Mary Capel (1630–1715), Later Duchess of Beaufort, and Her Sister Elizabeth (1633–1678), Countess of Carnarvon",Sir Peter Lely (Pieter van der Faes),European Paintings,Unavailable,3913,3016,1.2974137931034482,RGB,"Dutch, British",Netherlands,Netherlands
436872,Study for a Portrait of a Woman,Sir Peter Lely (Pieter van der Faes),European Paintings,1670s,2971,3722,0.7982267598065557,RGB,"Dutch, British",Netherlands,Netherlands
436873,Sir Henry Capel (1638–1696),Sir Peter Lely (Pieter van der Faes),European Paintings,Unavailable,2912,3880,0.7505154639175258,RGB,"Dutch, British",Netherlands,Netherlands
436874,"Barbara Villiers (1640–1709), Duchess of Cleveland",Sir Peter Lely,European Paintings,Unavailable,2362,3873,0.6098631551768655,RGB,"Dutch, British",Netherlands,Netherlands
436875,The Interior of an Atelier of a Woman Painter,Marie Victoire Lemoine,European Paintings,1789,3018,3882,0.7774343122102009,RGB,French,France,France
436876,"Marion Lenbach (1892–1947), the Artist's Daughter",Franz von Lenbach,European Paintings,1900,1245,1773,0.7021996615905245,RGB,German,Germany,Germany
436877,Prince Regent Luitpold of Bavaria (1821–1912),Franz von Lenbach,European Paintings,1902,3254,4000,0.8135,RGB,German,Germany,Germany
436879,"Auction Sale in Clinton Hall, New York, 1876",Ignacio de León y Escosura,European Paintings,1876,3809,2704,1.4086538461538465,RGB,Spanish,Spain,Spain
436880,The Organ Rehearsal,Henry Lerolle,European Paintings,1885,3919,2622,1.4946605644546147,RGB,French,France,France
436884,The Chess Players,Liberale da Verona,European Paintings,ca. 1475,3801,3199,1.188183807439825,RGB,Italian,Italy,Italy
436885,Scene from a Novella,Liberale da Verona,European Paintings,Unavailable,3809,3044,1.2513140604467805,RGB,Italian,Italy,Italy
436888,Allegory of Avarice,Jacopo Ligozzi,European Paintings,Unavailable,2499,4000,0.62475,RGB,Italian,Italy,Italy
436889,Peasants Dancing,Johannes Lingelbach,European Paintings,1651,3786,3436,1.1018626309662398,RGB,Dutch,Netherlands,Netherlands
436890,Battle Scene,Johannes Lingelbach,European Paintings,1671,3811,2676,1.4241405082212255,RGB,Dutch,Netherlands,Netherlands
436891,Tobit Burying the Dead,Andrea di Lione,European Paintings,1640s,3809,2784,1.3681752873563218,RGB,Italian,Italy,Italy
436893,The Descent from the Cross,Filippino Lippi,European Paintings,Unavailable,2958,4000,0.7395,RGB,Italian,Italy,Italy
436894,The Virgin of the Nativity,Filippino Lippi,European Paintings,probably ca. 1500,2873,3722,0.7718968296614723,RGB,Italian,Italy,Italy
436895,Madonna and Child Enthroned with Two Angels,Fra Filippo Lippi,European Paintings,ca. 1440,2118,4000,0.5295,RGB,Italian,Italy,Italy
436896,Portrait of a Woman with a Man at a Casement,Fra Filippo Lippi,European Paintings,ca. 1440,2568,3875,0.6627096774193548,RGB,Italian,Italy,Italy
436897,Saint Lawrence Enthroned with Saints and Donors,Fra Filippo Lippi,European Paintings,1440s,3794,4000,0.9485,RGB,Italian,Italy,Italy
436905,The Meeting,Pietro Longhi (Pietro Falca),European Paintings,1746,3058,3793,0.8062219878723965,RGB,Italian,Italy,Italy
436906,The Temptation,Pietro Longhi (Pietro Falca),European Paintings,1746,3026,3792,0.7979957805907173,RGB,Italian,Italy,Italy
436909,Madonna Adoring the Child with the Infant Saint John the Baptist and an Angel,Lorenzo di Credi (Lorenzo d'Andrea d'Oderigo),European Paintings,early 1490s,3793,3845,0.9864759427828348,RGB,Italian,Italy,Italy
436911,Abraham,Lorenzo Monaco (Piero di Giovanni),European Paintings,ca. 1408–10,2634,4000,0.6585,RGB,Italian,Italy,Italy
436912,David,Lorenzo Monaco (Piero di Giovanni),European Paintings,ca. 1408–10,3179,4000,0.79475,RGB,Italian,Italy,Italy
436913,Moses,Lorenzo Monaco (Piero di Giovanni),European Paintings,ca. 1408–10,2927,4000,0.73175,RGB,Italian,Italy,Italy
436914,Noah,Lorenzo Monaco (Piero di Giovanni),European Paintings,ca. 1408–10,2711,4000,0.67775,RGB,Italian,Italy,Italy
436917,Brother Gregorio Belo of Vicenza,Lorenzo Lotto,European Paintings,1547,3280,4000,0.82,RGB,Italian,Italy,Italy
436922,Christ Presented to the People,Lucas van Leyden,European Paintings,Unavailable,3889,2390,1.6271966527196653,RGB,Netherlandish,Netherlands,Netherlands
436926,Samuel P. Avery (1822–1904),Raimundo de Madrazo y Garreta,European Paintings,1876,3123,3875,0.8059354838709677,RGB,Spanish,Spain,Spain
436928,Girls at a Window,Raimundo de Madrazo y Garreta,European Paintings,ca. 1875,3055,3722,0.8207952713594842,RGB,Spanish,Spain,Spain
436930,"Ingena Rotterdam (died 1704), Betrothed of Admiral Jacob Binkes",Nicolaes Maes,European Paintings,1676,2767,3722,0.7434175174637292,RGB,Dutch,Netherlands,Netherlands
436931,"Admiral Jacob Binkes (born about 1640, died 1677)",Nicolaes Maes,European Paintings,Unavailable,2843,3722,0.7638366469639979,RGB,Dutch,Netherlands,Netherlands
436934,Young Woman Peeling Apples,Nicolaes Maes,European Paintings,ca. 1655,3079,3712,0.8294719827586207,RGB,Dutch,Netherlands,Netherlands
436935,The Tame Magpie,Alessandro Magnasco,European Paintings,ca. 1707–8,4000,3395,1.1782032400589102,RGB,Italian,Italy,Italy
436936,Nuns at Work,Alessandro Magnasco,European Paintings,Unavailable,3811,2702,1.4104367135455218,RGB,Italian,Italy,Italy
436937,The Dream after the Ball,Hans Makart,European Paintings,Unavailable,2264,3719,0.6087657972573273,RGB,Austrian,Austria,Austria
436940,David at the Cave of Adullam,Giovanni Maldura,European Paintings,Unavailable,4000,2493,1.6044925792218212,RGB,Italian,Italy,Italy
436941,Sebastian Andorfer (1469–1537),Hans Maler,European Paintings,1517,3245,3854,0.8419823559937727,RGB,German,Germany,Germany
436942,Ulrich Fugger the Younger (1490–1525),Hans Maler,European Paintings,1525,3140,3864,0.8126293995859213,RGB,German,Germany,Germany
436944,The Spanish Singer,Edouard Manet,European Paintings,1860,2994,3811,0.785620572028339,RGB,French,France,France
436945,Mademoiselle V. . . in the Costume of an Espada,Edouard Manet,European Paintings,1862,2882,3722,0.7743148844707146,RGB,French,France,France
436946,The Brioche,Edouard Manet,European Paintings,1870,4000,3245,1.2326656394453004,RGB,French,France,France
436947,Boating,Edouard Manet,European Paintings,1874,3811,2878,1.3241834607366227,RGB,French,France,France
436948,Boy with a Sword,Edouard Manet,European Paintings,1861,3000,4000,0.75,RGB,French,France,France
436949,"Copy after Delacroix's ""Bark of Dante""",Edouard Manet,European Paintings,ca. 1859,3811,3050,1.2495081967213115,RGB,French,France,France
436950,The Dead Christ with Angels,Edouard Manet,European Paintings,1864,3334,4000,0.8335,RGB,French,France,France
436951,Fishing,Edouard Manet,European Paintings,ca. 1862–63,3811,2396,1.590567612687813,RGB,French,France,France
436952,The Funeral,Edouard Manet,European Paintings,ca. 1867,3809,3074,1.2391021470396877,RGB,French,France,France
436954,George Moore (1852–1933) at the Café,Edouard Manet,European Paintings,1878 or 1879,3771,3048,1.2372047244094488,RGB,French,France,France
436955,Head of Jean-Baptiste Faure (1830–1914),Edouard Manet,European Paintings,1882–83,3026,3717,0.8140973903685768,RGB,French,France,France
436956,Jean-Baptiste Faure (1830–1914),Edouard Manet,European Paintings,1882–83,3241,3859,0.8398548846851516,RGB,French,France,France
436957,"Madame Edouard Manet (Suzanne Leenhoff, 1829–1906)",Edouard Manet,European Paintings,ca. 1873,3148,4000,0.787,RGB,French,France,France
436960,A Matador,Edouard Manet,European Paintings,1866–67,2475,3722,0.6649650725416443,RGB,French,France,France
436961,Peonies,Edouard Manet,European Paintings,1864–65,2514,4000,0.6285,RGB,French,France,France
436963,Strawberries,Edouard Manet,European Paintings,ca. 1882,1509,1164,1.2963917525773196,RGB,French,France,France
436964,Young Lady in 1866,Edouard Manet,European Paintings,1866,2607,3795,0.6869565217391305,RGB,French,France,France
436965,The Monet Family in Their Garden at Argenteuil,Edouard Manet,European Paintings,1874,3811,2349,1.6223925074499788,RGB,French,France,France
436967,The Holy Family with Saint Mary Magdalen,Andrea Mantegna,European Paintings,ca. 1495–1500,3085,3859,0.7994299041202384,RGB,Italian,Italy,Italy
436968,Madonna and Child with Seraphim and Cherubim,Andrea Mantegna,European Paintings,ca. 1454,2483,3869,0.6417678986818299,RGB,Italian,Italy,Italy
436969,Rodolfo Gonzaga (1451–1495),Andrea Mantegna,European Paintings,Unavailable,568,700,0.8114285714285714,RGB,Italian,Italy,Italy
436971,The Flood Gate,Emile van Marcke,European Paintings,Unavailable,4000,3018,1.3253810470510272,RGB,Belgian,Belgium,Belgium
436974,Canal Side,Jacob Maris,European Paintings,Unavailable,3811,2980,1.2788590604026846,RGB,Dutch,Netherlands,Netherlands
436976,"Still Life with Poppy, Insects, and Reptiles",Otto Marseus van Schrieck,European Paintings,ca. 1670,2916,3722,0.7834497581945191,RGB,Dutch,Netherlands,Netherlands
436982,Saint Anthony of Padua,Maso di Banco,European Paintings,ca. 1340,1224,2058,0.5947521865889213,RGB,Italian,Italy,Italy
436988,Ameto's Discovery of the Nymphs,Master of 1416,European Paintings,ca. 1410,3877,3725,1.0408053691275168,RGB,Italian,Italy,Italy
436990,The Martyrdom of Saint Lawrence; (reverse) Giving Drink to the Thirsty,Master of the Acts of Mercy,European Paintings,Unavailable,2503,3722,0.6724879097259537,RGB,Austrian,Austria,Austria
436991,"Jan (1438–1516), First Count of Egmond; Countess of Egmond (Magdalena van Werdenburg, 1464–1538)",North Netherlandish Painter,European Paintings,Unavailable,2550,3867,0.6594259115593484,RGB,Netherlandish,Netherlands,Netherlands
436992,The Sense of Sight,Master of the Annunciation to the Shepherds,European Paintings,Unavailable,3086,3712,0.8313577586206896,RGB,unavailable,unavailable,Unavailable
436995,Beggars at a Doorway,"Master of the Béguins, French or Flemish, active 1650–60 (possibly Abraham Willemsens, Flemish, active by 1627, died 1672)",European Paintings,Unavailable,1662,1423,1.167955024595924,RGB,French/Flemish,Belgian,Belgium
437004,Saint Adalbert and Saint Procopius,Master of Eggenburg,European Paintings,ca. 1490–1500,2510,3827,0.6558662137444473,RGB,Austrian,Austria,Austria
437005,The Burial of Saint Wenceslas,Master of Eggenburg,European Paintings,ca. 1490–1500,2453,3832,0.6401356993736952,RGB,Austrian,Austria,Austria
437006,The Birth of Cupid,Master of Flora,European Paintings,Unavailable,3803,3153,1.2061528702822708,RGB,Italian,Italy,Italy
437010,The Arrival in Bethlehem,Master LC,European Paintings,ca. 1540,4000,2899,1.379786133149362,RGB,Netherlandish,Netherlands,Netherlands
437013,Virgin Suckling the Child,Netherlandish (Antwerp) Painter,European Paintings,Unavailable,3074,4000,0.7685,RGB,Netherlandish,Netherlands,Netherlands
437014,"Madonna and Child with the Donor, Pietro de' Lardi, Presented by Saint Nicholas","Master G.Z. (possibly Michele dai Carri, Italian, Ferrara, active by 1405–died 1441 Ferrara)",European Paintings,ca. 1420–30,3499,3673,0.952627280152464,RGB,Italian,Italy,Italy
437020,Crucifix,Master of the Orcagnesque Misericordia,European Paintings,1370–75,2849,3722,0.7654486835034927,RGB,Italian,Italy,Italy
437023,Madonna and Child Enthroned with Angels,Master of Varlungo,European Paintings,Unavailable,2408,3722,0.646963997850618,RGB,Italian,Italy,Italy
437024,Madonna and Child with the Infant Saint John the Baptist and Angels,Master called Pseudo-Pier Francesco Fiorentino,European Paintings,Unavailable,2372,3316,0.715319662243667,RGB,Italian,Italy,Italy
437030,Young Man Holding a Book,Master of the View of Sainte Gudule,European Paintings,ca. 1480,2398,3869,0.6197983975187387,RGB,Netherlandish,Netherlands,Netherlands
437031,Madonna and Child Enthroned with Saints James Minor and Lucy,Marco di Paolo Veneziano,European Paintings,Unavailable,3651,2627,1.3897982489531786,RGB,Italian,Italy,Italy
437034,Joseph Interpreting the Dreams of His Fellow Prisoners,Master of the Story of Joseph,European Paintings,Unavailable,3714,3658,1.0153089119737562,RGB,Netherlandish,Netherlands,Netherlands
437038,Madonna and Child with Saints Jerome and Mary Magdalen,Matteo di Giovanni di Bartolo,European Paintings,Unavailable,2723,3736,0.7288543897216274,RGB,Italian,Italy,Italy
437039,Classical Landscape with Figures,Henri Mauperché,European Paintings,Unavailable,1764,1104,1.5978260869565215,RGB,French,France,France
437040,Changing Pasture,Anton Mauve,European Paintings,ca. 1880,4000,2499,1.6006402561024409,RGB,Dutch,Netherlands,Netherlands
437041,Gathering Wood,Anton Mauve,European Paintings,Unavailable,3078,3856,0.7982365145228216,RGB,Dutch,Netherlands,Netherlands
437042,The Return to the Fold,Anton Mauve,European Paintings,Unavailable,4000,2442,1.638001638001638,RGB,Dutch,Netherlands,Netherlands
437043,A Shepherdess and Her Flock,Anton Mauve,European Paintings,Unavailable,3627,2631,1.3785632839224629,RGB,Dutch,Netherlands,Netherlands
437044,Twilight,Anton Mauve,European Paintings,Unavailable,2531,3633,0.6966694192127718,RGB,Dutch,Netherlands,Netherlands
437045,The Last Token: A Christian Martyr,Gabriel Max,European Paintings,Unavailable,2709,3800,0.7128947368421052,RGB,Austrian,Austria,Austria
437046,"María Teresa (1638–1683), Infanta of Spain",Juan Bautista Martínez del Mazo,European Paintings,ca. 1645,2685,3886,0.6909418425115801,RGB,Spanish,Spain,Spain
437050,Soldier Playing the Theorbo,Ernest Meissonier,European Paintings,1865,2877,3810,0.7551181102362204,RGB,French,France,France
437051,A General and His Aide-de-camp,Ernest Meissonier,European Paintings,1869,1716,1194,1.4371859296482412,RGB,French,France,France
437052,"1807, Friedland",Ernest Meissonier,European Paintings,ca. 1861–75,3811,2100,1.8147619047619048,RGB,French,France,France
437053,The Afternoon Meal (La Merienda),Luis Meléndez,European Paintings,ca. 1772,3807,2625,1.4502857142857142,RGB,Spanish,Spain,Spain
