objectID,Title,ArtistName,Department,TimePeriod,Region,Height,Width,H/W Ratio,Color
437771,Saint Remigius Replenishing the Barrel of Wine; (interior) Saint Remigius and the Burning Wheat,Swiss Painter,European Paintings,ca. 1500–1505,Swiss,1104,1861,0.5932294465341215,RGB
437772,Portrait of a Man Wearing the Order of the Annunziata of Savoy,French Painter,European Paintings,Unavailable,French,2860,3551,0.8054069276260208,RGB
437775,The Billiard Room,Nicolas Antoine Taunay,European Paintings,after 1810,French,4000,2965,1.349072512647555,RGB
437777,Guardroom with the Deliverance of Saint Peter,David Teniers the Younger,European Paintings,ca. 1645–47,Flemish,3811,2895,1.3164075993091537,RGB
437779,Peasants Dancing and Feasting,David Teniers the Younger,European Paintings,ca. 1660,Flemish,3855,3394,1.1358279316440778,RGB
437780,Shepherds and Sheep,David Teniers the Younger,European Paintings,Unavailable,Flemish,3811,2852,1.3362552594670407,RGB
437781,Landscape with Thatched Cottages,David Teniers the Younger,European Paintings,Unavailable,Flemish,3459,2595,1.3329479768786128,RGB
437784,Alexander the Great Rescued from the River Cydnus,Pietro Testa,European Paintings,ca. 1650,Italian,4000,2972,1.3458950201884252,RGB
437788,The Triumph of Marius,Giovanni Battista Tiepolo,European Paintings,1729,Italian,2186,3722,0.5873186458893068,RGB
437790,Allegory of the Planets and Continents,Giovanni Battista Tiepolo,European Paintings,1752,Italian,2996,3973,0.7540901082305562,RGB
437794,The Battle of Vercellae,Giovanni Battista Tiepolo,European Paintings,1725–29,Italian,3367,3686,0.9134563212154097,RGB
437795,The Capture of Carthage,Giovanni Battista Tiepolo,European Paintings,1725–29,Italian,1612,1780,0.9056179775280899,RGB
437800,The Investiture of Bishop Harold as Duke of Franconia,Giovanni Battista Tiepolo,European Paintings,ca. 1751–52,Italian,2735,3796,0.7204952581664911,RGB
437803,Saint Thecla Praying for the Plague-Stricken,Giovanni Battista Tiepolo,European Paintings,1758–59,Italian,2077,3722,0.5580333154218162,RGB
437804,Allegorical Figures Representing Virtue and Abundance,Giovanni Battista Tiepolo,European Paintings,1760,Italian,3862,3837,1.0065155069064373,RGB
437812,A Dance in the Country,Giovanni Domenico Tiepolo,European Paintings,ca. 1755,Italian,3811,2405,1.5846153846153845,RGB
437815,The Sacrifice of Isaac,Giovanni Domenico Tiepolo,European Paintings,mid-1750s,Italian,3809,2816,1.3526278409090908,RGB
437817,Group Portrait: A Wedding Celebration,Gillis van Tilborgh,European Paintings,Unavailable,Flemish,680,507,1.3412228796844181,RGB
437820,The Finding of Moses,Jacopo Tintoretto (Jacopo Robusti),European Paintings,1560s?,Italian,3913,2280,1.7162280701754387,RGB
437823,"Filippo Archinto (born about 1500, died 1558), Archbishop of Milan",Titian (Tiziano Vecellio),European Paintings,mid-1550s,Italian,2947,3722,0.791778613648576,RGB
437827,Venus and the Lute Player,Titian,European Paintings,ca. 1565–70,Italian,3807,3012,1.2639442231075697,RGB
437828,"Alfonso d'Este (1486–1534), Duke of Ferrara",Titian,European Paintings,Unavailable,Italian,2897,3722,0.778344975819452,RGB
437830,Doge Andrea Gritti (1455–1538),Titian,European Paintings,Unavailable,Italian,3195,4000,0.79875,RGB
437831,Jean Marc Nattier (1685–1766),Louis Tocqué,European Paintings,Unavailable,French,2922,3865,0.7560155239327296,RGB
437834,Mademoiselle Nys,Henri de Toulouse-Lautrec,European Paintings,1899,French,1341,1658,0.8088057901085646,RGB
437835,"The Englishman (William Tom Warrener, 1861–1934) at the Moulin Rouge",Henri de Toulouse-Lautrec,European Paintings,1892,French,2796,3719,0.7518150040333423,RGB
437836,Albert (René) Grenier (1858–1925),Henri de Toulouse-Lautrec,European Paintings,1887,French,2822,3722,0.7581945190757657,RGB
437837,The Sofa,Henri de Toulouse-Lautrec,European Paintings,ca. 1894–96,French,3811,2933,1.2993521991135357,RGB
437838,Woman in the Garden of Monsieur Forest,Henri de Toulouse-Lautrec,European Paintings,1889–91,French,3206,3789,0.8461335444708367,RGB
437839,Émilie,Henri de Toulouse-Lautrec,European Paintings,late 1890s,French,1317,1657,0.7948098974049487,RGB
437841,Saint Margaret of Cortona,Gaspare Traversi,European Paintings,ca. 1758,Italian,2653,3722,0.7127888232133262,RGB
437842,Teasing a Sleeping Girl,Gaspare Traversi,European Paintings,ca. 1760,Italian,4000,3290,1.21580547112462,RGB
437844,Comedy,Pierre Charles Trémolières,European Paintings,ca. 1736,French,3917,3304,1.1855326876513317,RGB
437846,Going to Market,Constant Troyon,European Paintings,1860,French,2715,3319,0.8180174751431154,RGB
437847,Road in the Woods,Constant Troyon,European Paintings,mid-1840s,French,3200,3869,0.8270871026104937,RGB
437848,Rose Hedge,Wilhelm Trübner,European Paintings,1910,German,3151,3863,0.8156872896712399,RGB
437850,Saint Louis of Toulouse,Cosmè Tura (Cosimo di Domenico di Bonaventura),European Paintings,1484?,Italian,2108,3782,0.5573770491803278,RGB
437852,"Saltash with the Water Ferry, Cornwall",Joseph Mallord William Turner,European Paintings,1811,British,3915,2961,1.3221884498480243,RGB
437853,"Venice, from the Porch of Madonna della Salute",Joseph Mallord William Turner,European Paintings,ca. 1835,British,1959,1461,1.3408624229979467,RGB
437854,Whalers,Joseph Mallord William Turner,European Paintings,ca. 1845,British,3958,2967,1.3340074148972025,RGB
437857,Head of Saint John the Baptist,Emmanuel Tzanès,European Paintings,Unavailable,Greek,2715,3195,0.8497652582159625,RGB
437858,Head of the Virgin,Emmanuel Tzanès,European Paintings,Unavailable,Greek,2715,3059,0.8875449493298464,RGB
437860,Going Home,Fritz von Uhde,European Paintings,ca. 1889,German,4000,3178,1.2586532410320956,RGB
437861,Portrait of a Boy with a Falcon,Wallerant Vaillant,European Paintings,Unavailable,Flemish,3334,4000,0.8335,RGB
437864,Vase of Flowers and Conch Shell,Anne Vallayer-Coster,European Paintings,1780,French,3155,4000,0.78875,RGB
437865,Halt of the Hunt,Carle (Charles André) Vanloo,European Paintings,ca. 1737,French,3294,3917,0.8409497064079653,RGB
437866,Madonna and Child Enthroned with Saints Peter and Paul and Angels,Lippo Vanni (Lippo Vanni di Giovanni),European Paintings,Unavailable,Italian,2011,3187,0.6310009413241293,RGB
437867,A Bouquet of Flowers in a Crystal Vase,Nicolaes van Veerendael,European Paintings,1662,Flemish,2960,3722,0.7952713594841483,RGB
437868,"Don Gaspar de Guzmán (1587–1645), Count-Duke of Olivares",Velázquez (Diego Rodríguez de Silva y Velázquez),European Paintings,ca. 1636 or later,Spanish,3297,4000,0.82425,RGB
437869,Juan de Pareja (1606–1670),Velázquez (Diego Rodríguez de Silva y Velázquez),European Paintings,1650,Spanish,3427,3968,0.8636592741935484,RGB
437871,The Supper at Emmaus,Velázquez (Diego Rodríguez de Silva y Velázquez),European Paintings,1622–23,Spanish,3538,3303,1.0711474417196487,RGB
437872,"Mariana of Austria (1634–1696), Queen of Spain",Velázquez,European Paintings,Unavailable,Spanish,3905,3210,1.2165109034267914,RGB
437873,"Philip IV (1605–1665), King of Spain",Velázquez (Diego Rodríguez de Silva y Velázquez),European Paintings,probably 1624,Spanish,1998,3869,0.516412509692427,RGB
437874,"Portrait of a Man, Possibly a Self-Portrait",Velázquez (Diego Rodríguez de Silva y Velázquez),European Paintings,ca. 1635,Spanish,3077,3863,0.7965311933730261,RGB
437876,Entrance to a Dutch Port,Willem van de Velde II,European Paintings,ca. 1665,Dutch,3893,3301,1.1793395940624054,RGB
437877,Allegory of the Catholic Faith,Johannes Vermeer,European Paintings,ca. 1670–72,Dutch,2904,3721,0.7804353668368718,RGB
437878,A Maid Asleep,Johannes Vermeer,European Paintings,ca. 1656–57,Dutch,3365,3861,0.8715358715358715,RGB
437879,Study of a Young Woman,Johannes Vermeer,European Paintings,ca. 1665–67,Dutch,3454,3866,0.8934299017071909,RGB
437880,Young Woman with a Lute,Johannes Vermeer,European Paintings,ca. 1662–63,Dutch,3374,3870,0.8718346253229974,RGB
437881,Young Woman with a Water Pitcher,Johannes Vermeer,European Paintings,ca. 1662,Dutch,3437,3866,0.8890325918261769,RGB
437882,A Young Woman Reading,Johannes Vermeer,European Paintings,Unavailable,Dutch,1431,1862,0.7685284640171858,RGB
437884,"Mary (1505–1558), Queen of Hungary",Jan Cornelisz Vermeyen,European Paintings,Unavailable,Netherlandish,3124,3722,0.8393336915636754,RGB
437886,Harbor Scene with a Grotto and Fishermen Hauling in Nets,Joseph Vernet,European Paintings,Unavailable,French,3919,2160,1.8143518518518518,RGB
437887,Bertel Thorvaldsen (1768–1844) with the Bust of Horace Vernet,Horace Vernet,European Paintings,1833 or later,French,2905,3722,0.7804943578721117,RGB
437888,The Start of the Race of the Riderless Horses,Horace Vernet,European Paintings,1820,French,3799,3241,1.1721690836161678,RGB
437889,Alessandro Vittoria (1525–1608),Paolo Veronese (Paolo Caliari),European Paintings,ca. 1580,Italian,3142,4000,0.7855,RGB
437890,Boy with a Greyhound,Paolo Veronese (Paolo Caliari),European Paintings,possibly 1570s,Italian,2490,4000,0.6225,RGB
437891,Mars and Venus United by Love,Paolo Veronese (Paolo Caliari),European Paintings,1570s,Italian,3114,4000,0.7785,RGB
437894,Eugène Joseph Stanislas Foullon d'Ecotier (1753–1821),Antoine Vestier,European Paintings,1785,French,3112,3915,0.7948914431673052,RGB
437895,The Reprimand,Jean-Georges Vibert,European Paintings,1874,French,1764,1128,1.5638297872340425,RGB
437896,The Missionary's Adventures,Jean-Georges Vibert,European Paintings,ca. 1883,French,1732,1296,1.3364197530864197,RGB
437897,Abraham's Parting from the Family of Lot,Jan Victors,European Paintings,ca. 1655–65,Dutch,3791,3376,1.1229265402843602,RGB
437898,"Madame Grand (Noël Catherine Vorlée, 1761–1835)",Elisabeth Louise Vigée Le Brun,European Paintings,1783,French,3174,4000,0.7935,RGB
437899,Alexandre Charles Emmanuel de Crussol-Florensac (1743–1815),Elisabeth Louise Vigée Le Brun,European Paintings,1787,French,2777,3890,0.7138817480719795,RGB
437900,"Comtesse de la Châtre (Marie Charlotte Louise Perrette Aglaé Bontemps, 1762–1848)",Elisabeth Louise Vigée Le Brun,European Paintings,1789,French,3127,4000,0.78175,RGB
437902,Examining Antique Arms,José Villegas y Cordero,European Paintings,1870,Spanish,3308,3945,0.8385297845373891,RGB
437903,Marie Joséphine Charlotte du Val d'Ognes (1786–1868),Marie Denise Villers,European Paintings,1801,French,3098,3872,0.800103305785124,RGB
437909,Saint Peter Martyr Healing the Leg of a Young Man,Antonio Vivarini,European Paintings,ca. 1450,Italian,2423,3818,0.6346254583551598,RGB
437910,Saint Jerome,Antonio Vivarini,European Paintings,1440s,Italian,460,700,0.6571428571428571,RGB
437912,The Death of the Virgin,Bartolomeo Vivarini,European Paintings,1485,Italian,3086,3867,0.7980346521851565,RGB
437913,A Saint (Mark?) Reading,Bartolomeo Vivarini,European Paintings,ca. 1470,Italian,3083,3871,0.7964350297080858,RGB
437914,Calm Sea,Simon de Vlieger,European Paintings,after 1640,Dutch,3863,3300,1.1706060606060606,RGB
437915,"Interior of the Oude Kerk, Delft",Hendrick van Vliet,European Paintings,1660,Dutch,3068,3839,0.799166449596249,RGB
437916,Still Life with Cheese,Antoine Vollon,European Paintings,probably late 1870s,French,3779,3550,1.0645070422535212,RGB
437919,Two Tritons at the Feast of Acheloüs,Cornelis de Vos,European Paintings,Unavailable,Flemish,2934,4000,0.7335,RGB
437920,A Vase with Flowers,Jacob Vosmaer,European Paintings,probably 1613,Dutch,2764,3721,0.7428110722923945,RGB
437922,The Pigeon House,Roelof van Vries,European Paintings,Unavailable,Dutch,3067,3713,0.8260166980877997,RGB
437923,"A Day in October, near Waxholm, Sweden",Alfred Wahlberg,European Paintings,1873,Swedish,3663,2333,1.5700814402057437,RGB
437925,The French Comedians,Antoine Watteau,European Paintings,ca. 1720,French,3867,3075,1.257560975609756,RGB
437926,Mezzetin,Antoine Watteau,European Paintings,ca. 1718–20,French,1520,1932,0.7867494824016563,RGB
437928,The Country Dance,Antoine Watteau,European Paintings,Unavailable,French,3877,3854,1.0059678256357032,RGB
437935,"An Old Bridge at Hendon, Middlesex",Frederick Waters Watts,European Paintings,ca. 1828,British,3917,2625,1.4921904761904763,RGB
437936,Ariadne,George Frederic Watts,European Paintings,1894,British,3179,3851,0.8254998701635938,RGB
437937,Gamepiece with a Dead Heron,Jan Weenix,European Paintings,1695,Dutch,3100,3711,0.8353543519267044,RGB
437939,The Highland Family,Sir David Wilkie,European Paintings,1824,"British, Scottish",1957,1308,1.496177370030581,RGB
437941,Lake Nemi and Genzano from the Terrace of the Capuchin Monastery,Richard Wilson,European Paintings,ca. 1756–57,"British, Welsh",3911,3143,1.2443525294304805,RGB
437942,"The Empress Eugénie (Eugénie de Montijo, 1826–1920, Condesa de Teba)",Franz Xaver Winterhalter,European Paintings,1854,German,1472,1861,0.7909725953788286,RGB
437943,"Countess Alexander Nikolaevitch Lamsdorff (Maria Ivanovna Beck, 1835–1866)",Franz Xaver Winterhalter,European Paintings,1859,German,2960,3722,0.7952713594841483,RGB
437944,Florinda,Franz Xaver Winterhalter,European Paintings,1853,German,3919,2858,1.3712386284114766,RGB
437953,A Man and a Woman on Horseback,Philips Wouwerman,European Paintings,ca. 1653–54,Dutch,3811,2864,1.3306564245810055,RGB
437956,Kitchen Scene,Peter Wtewael,European Paintings,1620s,Dutch,3907,2778,1.406407487401008,RGB
437957,Saint Lucy,Francesco Zaganelli (Francesco di Bosio),European Paintings,Unavailable,Italian,2611,3555,0.7344585091420535,RGB
437964,"Frieda Schiff (1876–1958), Later Mrs. Felix M. Warburg",Anders Zorn,European Paintings,1894,Swedish,2901,3864,0.7507763975155279,RGB
437965,Edward R. Bacon (1846–1915),Anders Zorn,European Paintings,1897,Swedish,2738,3722,0.7356260075228371,RGB
437966,"Mrs. Walter Rathbone Bacon (Virginia Purdy Barker, 1862–1919)",Anders Zorn,European Paintings,1897,Swedish,2371,3722,0.6370231058570661,RGB
437967,"Mrs. John Crosby Brown (Mary Elizabeth Adams, 1842–1918)",Anders Zorn,European Paintings,ca. 1900,Swedish,3253,3970,0.8193954659949623,RGB
437968,Landscape with Peasants at a Fountain,Francesco Zuccarelli,European Paintings,Unavailable,Italian,4000,2699,1.4820303816228233,RGB
437969,Battle between Christians and Muslims at El Sotillo,Francisco de Zurbarán,European Paintings,ca. 1637–39,Spanish,2325,4000,0.58125,RGB
437970,Saint Benedict,Francisco de Zurbarán,European Paintings,ca. 1640–45,Spanish,2044,3722,0.5491671144545943,RGB
437971,The Young Virgin,Francisco de Zurbarán,European Paintings,ca. 1632–33,Spanish,2985,3722,0.8019881783987104,RGB
437973,"Ponte San Rocco and Waterfalls, Tivoli",François Marius Granet,European Paintings,ca. 1810–20,French,3009,4000,0.75225,RGB
437974,Scene in the Jewish Quarter of Constantine,Théodore Chassériau,European Paintings,1851,French,3080,3722,0.8275120902740463,RGB
437975,Sunset after a Storm on the Coast of Sicily,Andreas Achenbach,European Paintings,1853,German,3811,2920,1.3051369863013698,RGB
437977,The Last Communion of Saint Mary of Egypt,Marcantonio Franceschini,European Paintings,1680,Italian,3809,2979,1.278616985565626,RGB
437978,Christ Presented to the People (Ecce Homo),Sodoma (Giovanni Antonio Bazzi),European Paintings,ca. 1540–49,Italian,3611,3662,0.9860731840524304,RGB
437979,Ship by Moonlight,Ivan Konstantinovich Aivazovsky,European Paintings,Unavailable,Russian,4000,2701,1.4809329877823028,RGB
437980,Cypresses,Vincent van Gogh,European Paintings,1889,Dutch,1476,1861,0.7931219774314885,RGB
437983,A Roman Landscape with Figures,Goffredo Wals,European Paintings,probably 1630s,German,1919,1919,1.0,RGB
437984,"La Berceuse (Woman Rocking a Cradle; Augustine-Alix Pellicot Roulin, 1851–1930)",Vincent van Gogh,European Paintings,1889,Dutch,3177,4000,0.79425,RGB
437985,Pansies,Henri Fantin-Latour,European Paintings,1903,French,4000,3256,1.2285012285012284,RGB
437986,The Denial of Saint Peter,Caravaggio (Michelangelo Merisi),European Paintings,1610,Italian,3904,2904,1.3443526170798898,RGB
437987,"On the Beach, Dieppe",Eugène Boudin,European Paintings,1864,French,3377,3684,0.9166666666666666,RGB
437988,Princess Pauline Metternich (1836–1921) on the Beach,Eugène Boudin,European Paintings,ca. 1865–67,French,2974,3722,0.799032778076303,RGB
437989,Dish of Apples,Paul Cézanne,European Paintings,ca. 1876–77,French,1905,1615,1.1795665634674923,RGB
437990,Seated Peasant,Paul Cézanne,European Paintings,ca. 1892–96,French,3111,3722,0.8358409457281032,RGB
437991,The Curious Little Girl,Camille Corot,European Paintings,1860–64,French,2565,3722,0.6891456206340677,RGB
437995,Roses in a Bowl,Henri Fantin-Latour,European Paintings,1883,French,3811,2723,1.3995593095850165,RGB
437996,Roses and Lilies,Henri Fantin-Latour,European Paintings,1888,French,2879,3722,0.7735088662009673,RGB
437997,Asters and Fruit on a Table,Henri Fantin-Latour,European Paintings,1868,French,3519,3658,0.9620010934937124,RGB
